user_id;group;opened
2141;C;1
2142;C;0
2143;C;0
2144;C;1
2145;C;0
2146;C;1
2147;C;0
2148;C;0
2149;C;0
2150;C;1
2151;C;1
2152;C;0
2153;C;0
2154;C;0
2155;C;1
2156;C;0
2157;C;0
2158;C;0
2159;C;0
2160;C;0
2161;C;0
2162;C;0
2163;C;0
2164;C;1
2165;C;0
2166;C;1
2167;C;1
2168;C;1
2169;C;0
2170;C;1
2171;C;1
2172;C;1
2173;C;0
2174;C;1
2175;C;1
2176;C;1
2177;C;1
2178;C;0
2179;C;0
2180;C;1
2181;C;0
2182;C;0
2183;C;0
2184;C;1
2185;C;0
2186;C;0
2187;C;1
2188;C;1
2189;C;1
2190;C;0
2191;C;0
2192;C;0
2193;C;1
2194;C;0
2195;C;0
2196;C;1
2197;C;0
2198;C;0
2199;C;0
2200;C;0
2201;C;0
2202;C;1
2203;C;0
2204;C;1
2205;C;0
2206;C;0
2207;C;0
2208;C;0
2209;C;0
2210;C;1
2211;C;0
2212;C;1
2213;C;1
2214;C;1
2215;C;1
2216;C;0
2217;C;0
2218;C;0
2219;C;0
2220;C;0
2221;C;0
2222;C;1
2223;C;0
2224;C;0
2225;C;0
2226;C;0
2227;C;0
2228;C;0
2229;C;1
2230;C;1
2231;C;0
2232;C;0
2233;C;0
2234;C;0
2235;C;0
2236;C;0
2237;C;0
2238;C;0
2239;C;0
2240;C;0
2241;C;0
2242;C;1
2243;C;0
2244;C;0
2245;C;0
2246;C;0
2247;C;0
2248;C;0
2249;C;0
2250;C;0
2251;C;0
2252;C;0
2253;C;0
2254;C;0
2255;C;1
2256;C;0
2257;C;1
2258;C;1
2259;C;1
2260;C;0
2261;C;1
2262;C;0
2263;C;1
2264;C;1
2265;C;0
2266;C;0
2267;C;1
2268;C;1
2269;C;0
2270;C;0
2271;C;0
2272;C;0
2273;C;0
2274;C;0
2275;C;0
2276;C;1
2277;C;0
2278;C;0
2279;C;0
2280;C;1
2281;C;0
2282;C;1
2283;C;0
2284;C;1
2285;C;0
2286;C;0
2287;C;0
2288;C;0
2289;C;1
2290;C;0
2291;C;0
2292;C;0
2293;C;1
2294;C;0
2295;C;1
2296;C;0
2297;C;0
2298;C;0
2299;C;1
2300;C;0
2301;C;0
2302;C;1
2303;C;0
2304;C;0
2305;C;0
2306;C;0
2307;C;1
2308;C;0
2309;C;1
2310;C;0
2311;C;0
2312;C;1
2313;C;0
2314;C;1
2315;C;0
2316;C;1
2317;C;1
2318;C;0
2319;C;0
2320;C;0
2321;C;0
2322;C;0
2323;C;0
2324;C;0
2325;C;0
2326;C;0
2327;C;1
2328;C;1
2329;C;0
2330;C;0
2331;C;0
2332;C;0
2333;C;1
2334;C;1
2335;C;0
2336;C;1
2337;C;1
2338;C;0
2339;C;0
2340;C;0
2341;C;1
2342;C;1
2343;C;0
2344;C;1
2345;C;1
2346;C;0
2347;C;0
2348;C;0
2349;C;0
2350;C;1
2351;C;0
2352;C;0
2353;C;1
2354;C;1
2355;C;0
2356;C;0
2357;C;1
2358;C;1
2359;C;0
2360;C;0
2361;C;0
2362;C;0
2363;C;0
2364;C;1
2365;C;1
2366;C;1
2367;C;0
2368;C;1
2369;C;1
2370;C;0
2371;C;0
2372;C;1
2373;C;1
2374;C;0
2375;C;1
2376;C;0
2377;C;0
2378;C;0
2379;C;1
2380;C;0
2381;C;1
2382;C;0
2383;C;0
2384;C;0
2385;C;1
2386;C;0
2387;C;0
2388;C;0
2389;C;1
2390;C;1
2391;C;1
2392;C;1
2393;C;0
2394;C;0
2395;C;0
2396;C;0
2397;C;0
2398;C;0
2399;C;1
2400;C;1
2401;C;1
2402;C;0
2403;C;1
2404;C;1
2405;C;0
2406;C;0
2407;C;0
2408;C;1
2409;C;0
2410;C;0
2411;C;1
2412;C;1
2413;C;1
2414;C;0
2415;C;1
2416;C;0
2417;C;1
2418;C;0
2419;C;1
2420;C;0
2421;C;0
2422;C;1
2423;C;0
2424;C;0
2425;C;0
2426;C;0
2427;C;1
2428;C;0
2429;C;0
2430;C;0
2431;C;1
2432;C;1
2433;C;0
2434;C;1
2435;C;0
2436;C;0
2437;C;0
2438;C;0
2439;C;1
2440;C;1
2441;C;0
2442;C;0
2443;C;0
2444;C;1
2445;C;1
2446;C;0
2447;C;0
2448;C;0
2449;C;0
2450;C;0
2451;C;0
2452;C;0
2453;C;0
2454;C;0
2455;C;0
2456;C;0
2457;C;1
2458;C;0
2459;C;0
2460;C;0
2461;C;1
2462;C;0
2463;C;0
2464;C;0
2465;C;0
2466;C;0
2467;C;1
2468;C;0
2469;C;0
2470;C;0
2471;C;0
2472;C;0
2473;C;1
2474;C;0
2475;C;0
2476;C;0
2477;C;1
2478;C;1
2479;C;0
2480;C;0
2481;C;0
2482;C;1
2483;C;1
2484;C;0
2485;C;0
2486;C;1
2487;C;1
2488;C;0
2489;C;1
2490;C;0
2491;C;1
2492;C;0
2493;C;1
2494;C;1
2495;C;0
2496;C;0
2497;C;0
2498;C;1
2499;C;0
2500;C;0
2501;C;0
2502;C;0
2503;C;0
2504;C;0
2505;C;0
2506;C;0
2507;C;0
2508;C;1
2509;C;0
2510;C;0
2511;C;0
2512;C;0
2513;C;1
2514;C;0
2515;C;0
2516;C;0
2517;C;1
2518;C;1
2519;C;0
2520;C;1
2521;C;1
2522;C;0
2523;C;0
2524;C;0
2525;C;0
2526;C;0
2527;C;0
2528;C;0
2529;C;1
2530;C;1
2531;C;1
2532;C;1
2533;C;1
2534;C;0
2535;C;0
2536;C;0
2537;C;0
2538;C;0
2539;C;1
2540;C;0
2541;C;0
2542;C;0
2543;C;0
2544;C;0
2545;C;1
2546;C;0
2547;C;0
2548;C;0
2549;C;1
2550;C;1
2551;C;0
2552;C;0
2553;C;0
2554;C;1
2555;C;1
2556;C;0
2557;C;0
2558;C;0
2559;C;0
2560;C;0
2561;C;0
2562;C;0
2563;C;1
2564;C;0
2565;C;0
2566;C;1
2567;C;0
2568;C;0
2569;C;0
2570;C;0
2571;C;1
2572;C;0
2573;C;0
2574;C;1
2575;C;0
2576;C;0
2577;C;1
2578;C;0
2579;C;0
2580;C;1
2581;C;1
2582;C;0
2583;C;1
2584;C;1
2585;C;0
2586;C;0
2587;C;1
2588;C;0
2589;C;0
2590;C;1
2591;C;1
2592;C;1
2593;C;0
2594;C;0
2595;C;1
2596;C;0
2597;C;1
2598;C;0
2599;C;0
2600;C;0
2601;C;0
2602;C;1
2603;C;0
2604;C;1
2605;C;0
2606;C;1
2607;C;1
2608;C;0
2609;C;0
2610;C;0
2611;C;0
2612;C;1
2613;C;0
2614;C;0
2615;C;1
2616;C;0
2617;C;0
2618;C;0
2619;C;0
2620;C;0
2621;C;1
2622;C;0
2623;C;1
2624;C;0
2625;C;0
2626;C;1
2627;C;1
2628;C;0
2629;C;1
2630;C;0
2631;C;0
2632;C;0
2633;C;1
2634;C;0
2635;C;1
2636;C;0
2637;C;1
2638;C;0
2639;C;0
2640;C;0
2641;C;1
2642;C;1
2643;C;0
2644;C;0
2645;C;1
2646;C;1
2647;C;1
2648;C;0
2649;C;0
2650;C;1
2651;C;0
2652;C;1
2653;C;1
2654;C;1
2655;C;0
2656;C;0
2657;C;1
2658;C;1
2659;C;0
2660;C;0
2661;C;0
2662;C;0
2663;C;0
2664;C;0
2665;C;0
2666;C;0
2667;C;0
2668;C;0
2669;C;1
2670;C;0
2671;C;0
2672;C;0
2673;C;0
2674;C;1
2675;C;1
2676;C;0
2677;C;0
2678;C;0
2679;C;0
2680;C;0
2681;C;0
2682;C;0
2683;C;0
2684;C;0
2685;C;0
2686;C;0
2687;C;0
2688;C;0
2689;C;0
2690;C;1
2691;C;0
2692;C;0
2693;C;1
2694;C;0
2695;C;0
2696;C;1
2697;C;1
2698;C;1
2699;C;1
2700;C;1
2701;C;0
2702;C;0
2703;C;0
2704;C;0
2705;C;1
2706;C;0
2707;C;1
2708;C;0
2709;C;0
2710;C;0
2711;C;1
2712;C;0
2713;C;1
2714;C;0
2715;C;1
2716;C;0
2717;C;1
2718;C;0
2719;C;0
2720;C;1
2721;C;0
2722;C;1
2723;C;0
2724;C;0
2725;C;1
2726;C;0
2727;C;1
2728;C;0
2729;C;0
2730;C;1
2731;C;0
2732;C;0
2733;C;0
2734;C;0
2735;C;0
2736;C;0
2737;C;0
2738;C;1
2739;C;0
2740;C;0
2741;C;0
2742;C;0
2743;C;0
2744;C;0
2745;C;0
2746;C;1
2747;C;0
2748;C;0
2749;C;1
2750;C;1
2751;C;1
2752;C;1
2753;C;0
2754;C;0
2755;C;0
2756;C;1
2757;C;0
2758;C;0
2759;C;1
2760;C;1
2761;C;0
2762;C;0
2763;C;1
2764;C;0
2765;C;1
2766;C;0
2767;C;0
2768;C;0
2769;C;1
2770;C;0
2771;C;1
2772;C;0
2773;C;1
2774;C;1
2775;C;0
2776;C;0
2777;C;0
2778;C;1
2779;C;1
2780;C;1
2781;C;0
2782;C;0
2783;C;1
2784;C;1
2785;C;0
2786;C;0
2787;C;0
2788;C;0
2789;C;0
2790;C;0
2791;C;0
2792;C;0
2793;C;1
2794;C;0
2795;C;0
2796;C;0
2797;C;1
2798;C;0
2799;C;0
2800;C;1
2801;C;0
2802;C;0
2803;C;1
2804;C;0
2805;C;0
2806;C;1
2807;C;1
2808;C;0
2809;C;0
2810;C;0
2811;C;1
2812;C;0
2813;C;0
2814;C;0
2815;C;0
2816;C;0
2817;C;0
2818;C;1
2819;C;0
2820;C;1
2821;C;0
2822;C;0
2823;C;1
2824;C;0
2825;C;0
2826;C;1
2827;C;0
2828;C;1
2829;C;1
2830;C;0
2831;C;0
2832;C;0
2833;C;1
2834;C;0
2835;C;0
2836;C;1
2837;C;0
2838;C;0
2839;C;0
2840;C;0
2841;C;0
2842;C;1
2843;C;0
2844;C;0
2845;C;0
2846;C;0
2847;C;0
2848;C;1
2849;C;1
2850;C;0
2851;C;0
2852;C;0
2853;C;0
2854;C;1
2855;C;0
2856;C;0
2857;C;0
2858;C;0
2859;C;0
2860;C;1
2861;C;0
2862;C;1
2863;C;0
2864;C;0
2865;C;0
2866;C;0
2867;C;0
2868;C;1
2869;C;0
2870;C;1
2871;C;0
2872;C;1
2873;C;0
2874;C;0
2875;C;1
2876;C;1
2877;C;1
2878;C;0
2879;C;1
2880;C;0
2881;C;1
2882;C;0
2883;C;1
2884;C;0
2885;C;0
2886;C;0
2887;C;0
2888;C;1
2889;C;0
2890;C;0
2891;C;0
2892;C;1
2893;C;1
2894;C;1
2895;C;0
2896;C;1
2897;C;0
2898;C;0
2899;C;1
2900;C;0
2901;C;0
2902;C;0
2903;C;0
2904;C;0
2905;C;0
2906;C;0
2907;C;0
2908;C;0
2909;C;0
2910;C;1
2911;C;1
2912;C;1
2913;C;0
2914;C;1
2915;C;0
2916;C;1
2917;C;0
2918;C;1
2919;C;1
2920;C;1
2921;C;1
2922;C;0
2923;C;0
2924;C;0
2925;C;0
2926;C;1
2927;C;1
2928;C;0
2929;C;0
2930;C;1
2931;C;0
2932;C;0
2933;C;0
2934;C;0
2935;C;0
2936;C;0
2937;C;0
2938;C;1
2939;C;0
2940;C;0
2941;C;0
2942;C;0
2943;C;1
2944;C;1
2945;C;0
2946;C;0
2947;C;1
2948;C;0
2949;C;1
2950;C;0
2951;C;0
2952;C;1
2953;C;1
2954;C;1
2955;C;0
2956;C;0
2957;C;0
2958;C;0
2959;C;1
2960;C;1
2961;C;0
2962;C;0
2963;C;0
2964;C;1
2965;C;1
2966;C;0
2967;C;0
2968;C;1
2969;C;1
2970;C;1
2971;C;1
2972;C;1
2973;C;0
2974;C;1
2975;C;0
2976;C;1
2977;C;0
2978;C;0
2979;C;1
2980;C;0
2981;C;1
2982;C;1
2983;C;0
2984;C;0
2985;C;0
2986;C;0
2987;C;1
2988;C;1
2989;C;1
2990;C;1
2991;C;0
2992;C;0
2993;C;0
2994;C;1
2995;C;0
2996;C;1
2997;C;1
2998;C;0
2999;C;0
3000;C;1
